,ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP
14603,51535,Cass County,IA,19029,H1
14604,51577,Cass County,IA,19029,H1
14605,50274,Cass County,IA,19029,H1
14606,50853,Cass County,IA,19029,H1
14607,50022,Cass County,IA,19029,H1
14608,50020,Cass County,IA,19029,H1
14609,52721,Cedar County,IA,19031,H1
14610,52778,Cedar County,IA,19031,H1
14611,52255,Cedar County,IA,19031,H1
14612,52358,Cedar County,IA,19031,H1
14613,52253,Cedar County,IA,19031,H1
14614,52777,Cedar County,IA,19031,H1
14615,52333,Cedar County,IA,19031,H1
14616,52320,Cedar County,IA,19031,H1
14617,52306,Cedar County,IA,19031,H1
14618,52772,Cedar County,IA,19031,H1
14619,52720,Cedar County,IA,19031,H1
14620,52323,Cedar County,IA,19031,H1
14621,52747,Cedar County,IA,19031,H1
14622,52765,Cedar County,IA,19031,H1
14623,52760,Cedar County,IA,19031,H1
14624,52337,Cedar County,IA,19031,H1
14625,52216,Cedar County,IA,19031,H1
14626,52776,Cedar County,IA,19031,H1
14627,50482,Cerro Gordo County,IA,19033,H1
14628,50433,Cerro Gordo County,IA,19033,H1
14629,50401,Cerro Gordo County,IA,19033,H1
14630,50479,Cerro Gordo County,IA,19033,H1
14631,50434,Cerro Gordo County,IA,19033,H1
14632,50469,Cerro Gordo County,IA,19033,H1
14633,50467,Cerro Gordo County,IA,19033,H1
14634,50444,Cerro Gordo County,IA,19033,H1
14635,50457,Cerro Gordo County,IA,19033,H1
14636,50402,Cerro Gordo County,IA,19033,H1
14637,50449,Cerro Gordo County,IA,19033,H1
14638,50464,Cerro Gordo County,IA,19033,H1
14639,50428,Cerro Gordo County,IA,19033,H1
14640,50468,Cerro Gordo County,IA,19033,H1
14641,50475,Cerro Gordo County,IA,19033,H1
14642,50458,Cerro Gordo County,IA,19033,H1
14643,50477,Cerro Gordo County,IA,19033,H1
14644,50456,Cerro Gordo County,IA,19033,H1
14645,51020,Cherokee County,IA,19035,H1
14646,51046,Cherokee County,IA,19035,H1
14647,51005,Cherokee County,IA,19035,H1
14648,51048,Cherokee County,IA,19035,H1
14649,51047,Cherokee County,IA,19035,H1
14650,51037,Cherokee County,IA,19035,H1
14651,51029,Cherokee County,IA,19035,H1
14652,51049,Cherokee County,IA,19035,H1
14653,51058,Cherokee County,IA,19035,H1
14654,51016,Cherokee County,IA,19035,H1
14655,51050,Cherokee County,IA,19035,H1
14656,51012,Cherokee County,IA,19035,H1
14657,51014,Cherokee County,IA,19035,H1
14658,51061,Cherokee County,IA,19035,H1
14659,51035,Cherokee County,IA,19035,H1
14660,51025,Cherokee County,IA,19035,H1
14661,51022,Cherokee County,IA,19035,H1
14662,50661,Chickasaw County,IA,19037,H1
14663,50645,Chickasaw County,IA,19037,H1
14664,50658,Chickasaw County,IA,19037,H1
14665,52171,Chickasaw County,IA,19037,H1
14666,50674,Chickasaw County,IA,19037,H1
14667,50659,Chickasaw County,IA,19037,H1
14668,50603,Chickasaw County,IA,19037,H1
14669,50630,Chickasaw County,IA,19037,H1
14670,52132,Chickasaw County,IA,19037,H1
14671,50616,Chickasaw County,IA,19037,H1
14672,52144,Chickasaw County,IA,19037,H1
14673,52154,Chickasaw County,IA,19037,H1
14674,50275,Clarke County,IA,19039,H1
14675,50257,Clarke County,IA,19039,H1
14676,50210,Clarke County,IA,19039,H1
14677,50174,Clarke County,IA,19039,H1
14678,50108,Clarke County,IA,19039,H1
14679,50254,Clarke County,IA,19039,H1
14680,50149,Clarke County,IA,19039,H1
14681,50264,Clarke County,IA,19039,H1
14682,50213,Clarke County,IA,19039,H1
14683,50222,Clarke County,IA,19039,H1
14684,51366,Clay County,IA,19041,H1
14685,51341,Clay County,IA,19041,H1
14686,51357,Clay County,IA,19041,H1
14687,51058,Clay County,IA,19041,H1
14688,51346,Clay County,IA,19041,H1
14689,51340,Clay County,IA,19041,H1
14690,51364,Clay County,IA,19041,H1
14691,50515,Clay County,IA,19041,H1
14692,51358,Clay County,IA,19041,H1
14693,51047,Clay County,IA,19041,H1
14694,51333,Clay County,IA,19041,H1
14695,50565,Clay County,IA,19041,H1
14696,51343,Clay County,IA,19041,H1
14697,51338,Clay County,IA,19041,H1
14698,50554,Clay County,IA,19041,H1
14699,51301,Clay County,IA,19041,H1
14700,50585,Clay County,IA,19041,H1
14701,51033,Clay County,IA,19041,H1
14702,52162,Clayton County,IA,19043,H1
14703,52076,Clayton County,IA,19043,H1
14704,52048,Clayton County,IA,19043,H1
14705,52169,Clayton County,IA,19043,H1
14706,52043,Clayton County,IA,19043,H1
14707,52156,Clayton County,IA,19043,H1
14708,52053,Clayton County,IA,19043,H1
14709,52073,Clayton County,IA,19043,H1
14710,52141,Clayton County,IA,19043,H1
14711,52047,Clayton County,IA,19043,H1
14712,52072,Clayton County,IA,19043,H1
14713,52035,Clayton County,IA,19043,H1
14714,52044,Clayton County,IA,19043,H1
14715,52077,Clayton County,IA,19043,H1
14716,52135,Clayton County,IA,19043,H1
14717,52052,Clayton County,IA,19043,H1
14718,52157,Clayton County,IA,19043,H1
14719,52066,Clayton County,IA,19043,H1
14720,50606,Clayton County,IA,19043,H1
14721,52049,Clayton County,IA,19043,H1
14722,52159,Clayton County,IA,19043,H1
14723,52050,Clayton County,IA,19043,H1
14724,52042,Clayton County,IA,19043,H1
14725,52158,Clayton County,IA,19043,H1
14726,52207,Clinton County,IA,19045,H1
14727,52742,Clinton County,IA,19045,H1
14728,52731,Clinton County,IA,19045,H1
14729,52750,Clinton County,IA,19045,H1
14730,52060,Clinton County,IA,19045,H1
14731,52069,Clinton County,IA,19045,H1
14732,52701,Clinton County,IA,19045,H1
14733,52729,Clinton County,IA,19045,H1
14734,52727,Clinton County,IA,19045,H1
14735,52254,Clinton County,IA,19045,H1
14736,52732,Clinton County,IA,19045,H1
14737,52751,Clinton County,IA,19045,H1
14738,52730,Clinton County,IA,19045,H1
14739,52757,Clinton County,IA,19045,H1
14740,52064,Clinton County,IA,19045,H1
14741,52037,Clinton County,IA,19045,H1
14742,52777,Clinton County,IA,19045,H1
14743,52070,Clinton County,IA,19045,H1
14744,52756,Clinton County,IA,19045,H1
14745,52745,Clinton County,IA,19045,H1
14746,52774,Clinton County,IA,19045,H1
14747,52323,Clinton County,IA,19045,H1
14748,52771,Clinton County,IA,19045,H1
14749,51528,Crawford County,IA,19047,H1
14750,51454,Crawford County,IA,19047,H1
14751,51461,Crawford County,IA,19047,H1
14752,51527,Crawford County,IA,19047,H1
14753,51520,Crawford County,IA,19047,H1
14754,51439,Crawford County,IA,19047,H1
14755,51448,Crawford County,IA,19047,H1
14756,51034,Crawford County,IA,19047,H1
14757,51460,Crawford County,IA,19047,H1
14758,51441,Crawford County,IA,19047,H1
14759,51436,Crawford County,IA,19047,H1
14760,51442,Crawford County,IA,19047,H1
14761,51444,Crawford County,IA,19047,H1
14762,51465,Crawford County,IA,19047,H1
14763,51019,Crawford County,IA,19047,H1
14764,51432,Crawford County,IA,19047,H1
14765,51455,Crawford County,IA,19047,H1
14766,51529,Crawford County,IA,19047,H1
14767,51060,Crawford County,IA,19047,H1
14768,51006,Crawford County,IA,19047,H1
14769,51467,Crawford County,IA,19047,H1
14770,50039,Dallas County,IA,19049,H1
14771,50070,Dallas County,IA,19049,H1
14772,50263,Dallas County,IA,19049,H1
14773,50069,Dallas County,IA,19049,H1
14774,50323,Dallas County,IA,19049,H1
14775,50038,Dallas County,IA,19049,H1
14776,50277,Dallas County,IA,19049,H1
14777,50156,Dallas County,IA,19049,H1
14778,50072,Dallas County,IA,19049,H1
14779,50109,Dallas County,IA,19049,H1
14780,50325,Dallas County,IA,19049,H1
14781,50003,Dallas County,IA,19049,H1
14782,50146,Dallas County,IA,19049,H1
14783,50216,Dallas County,IA,19049,H1
14784,50111,Dallas County,IA,19049,H1
14785,50220,Dallas County,IA,19049,H1
14786,50276,Dallas County,IA,19049,H1
14787,50266,Dallas County,IA,19049,H1
14788,50233,Dallas County,IA,19049,H1
14789,50061,Dallas County,IA,19049,H1
14790,50128,Dallas County,IA,19049,H1
14791,50066,Dallas County,IA,19049,H1
14792,50167,Dallas County,IA,19049,H1
14793,50063,Dallas County,IA,19049,H1
14794,50261,Dallas County,IA,19049,H1
14795,52570,Davis County,IA,19051,H1
14796,52537,Davis County,IA,19051,H1
14797,52572,Davis County,IA,19051,H1
14798,52551,Davis County,IA,19051,H1
14799,52554,Davis County,IA,19051,H1
14800,52560,Davis County,IA,19051,H1
14801,52594,Davis County,IA,19051,H1
14802,52588,Davis County,IA,19051,H1
14803,52584,Davis County,IA,19051,H1
14804,52536,Davis County,IA,19051,H1
14805,52552,Davis County,IA,19051,H1
14806,50123,Decatur County,IA,19053,H1
14807,50067,Decatur County,IA,19053,H1
14808,50262,Decatur County,IA,19053,H1
14809,50144,Decatur County,IA,19053,H1
14810,50147,Decatur County,IA,19053,H1
14811,50103,Decatur County,IA,19053,H1
14812,50065,Decatur County,IA,19053,H1
14813,50140,Decatur County,IA,19053,H1
14814,50108,Decatur County,IA,19053,H1
14815,50264,Decatur County,IA,19053,H1
14816,52078,Delaware County,IA,19055,H1
14817,52310,Delaware County,IA,19055,H1
14818,50654,Delaware County,IA,19055,H1
14819,52223,Delaware County,IA,19055,H1
14820,52330,Delaware County,IA,19055,H1
14821,52065,Delaware County,IA,19055,H1
14822,50650,Delaware County,IA,19055,H1
14823,52035,Delaware County,IA,19055,H1
14824,52237,Delaware County,IA,19055,H1
14825,52036,Delaware County,IA,19055,H1
14826,52050,Delaware County,IA,19055,H1
14827,52218,Delaware County,IA,19055,H1
14828,52042,Delaware County,IA,19055,H1
14829,52038,Delaware County,IA,19055,H1
14830,52076,Delaware County,IA,19055,H1
14831,52040,Delaware County,IA,19055,H1
14832,52057,Delaware County,IA,19055,H1
14833,52041,Delaware County,IA,19055,H1
14834,52637,Des Moines County,IA,19057,H1
14835,52660,Des Moines County,IA,19057,H1
14836,52644,Des Moines County,IA,19057,H1
14837,52650,Des Moines County,IA,19057,H1
14838,52623,Des Moines County,IA,19057,H1
14839,52655,Des Moines County,IA,19057,H1
14840,52645,Des Moines County,IA,19057,H1
14841,52640,Des Moines County,IA,19057,H1
14842,52601,Des Moines County,IA,19057,H1
14843,52638,Des Moines County,IA,19057,H1
14844,52658,Des Moines County,IA,19057,H1
14845,52646,Des Moines County,IA,19057,H1
14846,51360,Dickinson County,IA,19059,H1
14847,51347,Dickinson County,IA,19059,H1
14848,51364,Dickinson County,IA,19059,H1
14849,51363,Dickinson County,IA,19059,H1
14850,51331,Dickinson County,IA,19059,H1
14851,51351,Dickinson County,IA,19059,H1
14852,51355,Dickinson County,IA,19059,H1
14853,51333,Dickinson County,IA,19059,H1
14854,51338,Dickinson County,IA,19059,H1
14855,51334,Dickinson County,IA,19059,H1
14856,51345,Dickinson County,IA,19059,H1
14857,52052,Dubuque County,IA,19061,H1
14858,52033,Dubuque County,IA,19061,H1
14859,52065,Dubuque County,IA,19061,H1
14860,52004,Dubuque County,IA,19061,H1
14861,52053,Dubuque County,IA,19061,H1
14862,52040,Dubuque County,IA,19061,H1
14863,52073,Dubuque County,IA,19061,H1
14864,52032,Dubuque County,IA,19061,H1
14865,52237,Dubuque County,IA,19061,H1
14866,52079,Dubuque County,IA,19061,H1
14867,52003,Dubuque County,IA,19061,H1
14868,52039,Dubuque County,IA,19061,H1
14869,52056,Dubuque County,IA,19061,H1
14870,52045,Dubuque County,IA,19061,H1
14871,52078,Dubuque County,IA,19061,H1
14872,52031,Dubuque County,IA,19061,H1
14873,52068,Dubuque County,IA,19061,H1
14874,52054,Dubuque County,IA,19061,H1
14875,52001,Dubuque County,IA,19061,H1
14876,52002,Dubuque County,IA,19061,H1
14877,52046,Dubuque County,IA,19061,H1
14878,52099,Dubuque County,IA,19061,H1
14879,52066,Dubuque County,IA,19061,H1
14880,50531,Emmet County,IA,19063,H1
14881,51365,Emmet County,IA,19063,H1
14882,50514,Emmet County,IA,19063,H1
14883,51364,Emmet County,IA,19063,H1
14884,51342,Emmet County,IA,19063,H1
14885,51334,Emmet County,IA,19063,H1
14886,50578,Emmet County,IA,19063,H1
14887,52171,Fayette County,IA,19065,H1
14888,50674,Fayette County,IA,19065,H1
14889,50662,Fayette County,IA,19065,H1
14890,50607,Fayette County,IA,19065,H1
14891,50629,Fayette County,IA,19065,H1
14892,50671,Fayette County,IA,19065,H1
14893,50606,Fayette County,IA,19065,H1
14894,50681,Fayette County,IA,19065,H1
14895,52142,Fayette County,IA,19065,H1
14896,52135,Fayette County,IA,19065,H1
14897,52161,Fayette County,IA,19065,H1
14898,52133,Fayette County,IA,19065,H1
14899,50655,Fayette County,IA,19065,H1
14900,52166,Fayette County,IA,19065,H1
14901,52169,Fayette County,IA,19065,H1
14902,52144,Fayette County,IA,19065,H1
14903,50664,Fayette County,IA,19065,H1
14904,52175,Fayette County,IA,19065,H1
14905,52147,Fayette County,IA,19065,H1
14906,52141,Fayette County,IA,19065,H1
14907,50650,Fayette County,IA,19065,H1
14908,52162,Fayette County,IA,19065,H1
14909,52164,Fayette County,IA,19065,H1
14910,52076,Fayette County,IA,19065,H1
14911,50468,Floyd County,IA,19067,H1
14912,50653,Floyd County,IA,19067,H1
14913,50461,Floyd County,IA,19067,H1
14914,50616,Floyd County,IA,19067,H1
14915,50458,Floyd County,IA,19067,H1
14916,50433,Floyd County,IA,19067,H1
14917,50636,Floyd County,IA,19067,H1
14918,50435,Floyd County,IA,19067,H1
14919,50620,Floyd County,IA,19067,H1
14920,50658,Floyd County,IA,19067,H1
14921,50471,Floyd County,IA,19067,H1
14922,50645,Floyd County,IA,19067,H1
14923,50460,Floyd County,IA,19067,H1
14924,50420,Franklin County,IA,19069,H1
14925,50479,Franklin County,IA,19069,H1
14926,50452,Franklin County,IA,19069,H1
14927,50475,Franklin County,IA,19069,H1
14928,50433,Franklin County,IA,19069,H1
14929,50633,Franklin County,IA,19069,H1
14930,50625,Franklin County,IA,19069,H1
14931,50457,Franklin County,IA,19069,H1
14932,50601,Franklin County,IA,19069,H1
14933,50041,Franklin County,IA,19069,H1
14934,50441,Franklin County,IA,19069,H1
14935,50126,Franklin County,IA,19069,H1
14936,50006,Franklin County,IA,19069,H1
14937,50605,Franklin County,IA,19069,H1
14938,50431,Franklin County,IA,19069,H1
14939,50427,Franklin County,IA,19069,H1
14940,50071,Franklin County,IA,19069,H1
14941,51645,Fremont County,IA,19071,H1
14942,51647,Fremont County,IA,19071,H1
14943,51640,Fremont County,IA,19071,H1
14944,51648,Fremont County,IA,19071,H1
14945,51551,Fremont County,IA,19071,H1
14946,51650,Fremont County,IA,19071,H1
14947,51639,Fremont County,IA,19071,H1
14948,51601,Fremont County,IA,19071,H1
14949,51652,Fremont County,IA,19071,H1
14950,51653,Fremont County,IA,19071,H1
14951,51603,Fremont County,IA,19071,H1
14952,51654,Fremont County,IA,19071,H1
14953,51649,Fremont County,IA,19071,H1
14954,50059,Greene County,IA,19073,H1
14955,51453,Greene County,IA,19073,H1
14956,50220,Greene County,IA,19073,H1
14957,50544,Greene County,IA,19073,H1
14958,51449,Greene County,IA,19073,H1
14959,51443,Greene County,IA,19073,H1
14960,50543,Greene County,IA,19073,H1
14961,50107,Greene County,IA,19073,H1
14962,50235,Greene County,IA,19073,H1
14963,51462,Greene County,IA,19073,H1
14964,50026,Greene County,IA,19073,H1
14965,50029,Greene County,IA,19073,H1
14966,50129,Greene County,IA,19073,H1
14967,50064,Greene County,IA,19073,H1
14968,50050,Greene County,IA,19073,H1
14969,50128,Greene County,IA,19073,H1
14970,50217,Greene County,IA,19073,H1
14971,50058,Greene County,IA,19073,H1
14972,50669,Grundy County,IA,19075,H1
14973,50638,Grundy County,IA,19075,H1
14974,50665,Grundy County,IA,19075,H1
14975,50601,Grundy County,IA,19075,H1
14976,50643,Grundy County,IA,19075,H1
14977,50660,Grundy County,IA,19075,H1
14978,50642,Grundy County,IA,19075,H1
14979,50604,Grundy County,IA,19075,H1
14980,50613,Grundy County,IA,19075,H1
14981,50673,Grundy County,IA,19075,H1
14982,50680,Grundy County,IA,19075,H1
14983,50627,Grundy County,IA,19075,H1
14984,50672,Grundy County,IA,19075,H1
14985,50609,Grundy County,IA,19075,H1
14986,50148,Grundy County,IA,19075,H1
14987,50624,Grundy County,IA,19075,H1
14988,50621,Grundy County,IA,19075,H1
14989,50657,Grundy County,IA,19075,H1
14990,50070,Guthrie County,IA,19077,H1
14991,50048,Guthrie County,IA,19077,H1
14992,50216,Guthrie County,IA,19077,H1
14993,50164,Guthrie County,IA,19077,H1
14994,50002,Guthrie County,IA,19077,H1
14995,50020,Guthrie County,IA,19077,H1
14996,50115,Guthrie County,IA,19077,H1
14997,50233,Guthrie County,IA,19077,H1
14998,50029,Guthrie County,IA,19077,H1
14999,50026,Guthrie County,IA,19077,H1
15000,50129,Guthrie County,IA,19077,H1
15001,50146,Guthrie County,IA,19077,H1
15002,50250,Guthrie County,IA,19077,H1
15003,50058,Guthrie County,IA,19077,H1
15004,50277,Guthrie County,IA,19077,H1
15005,50076,Guthrie County,IA,19077,H1
15006,50128,Guthrie County,IA,19077,H1
15007,50075,Hamilton County,IA,19079,H1
15008,50130,Hamilton County,IA,19079,H1
15009,50599,Hamilton County,IA,19079,H1
15010,50271,Hamilton County,IA,19079,H1
15011,50036,Hamilton County,IA,19079,H1
15012,50034,Hamilton County,IA,19079,H1
15013,50231,Hamilton County,IA,19079,H1
15014,50248,Hamilton County,IA,19079,H1
15015,50230,Hamilton County,IA,19079,H1
15016,50246,Hamilton County,IA,19079,H1
15017,50236,Hamilton County,IA,19079,H1
15018,50132,Hamilton County,IA,19079,H1
15019,50595,Hamilton County,IA,19079,H1
15020,50249,Hamilton County,IA,19079,H1
15021,50227,Hamilton County,IA,19079,H1
15022,50532,Hamilton County,IA,19079,H1
15023,50006,Hamilton County,IA,19079,H1
15024,50430,Hancock County,IA,19081,H1
15025,50436,Hancock County,IA,19081,H1
15026,50484,Hancock County,IA,19081,H1
15027,50438,Hancock County,IA,19081,H1
15028,50439,Hancock County,IA,19081,H1
15029,50447,Hancock County,IA,19081,H1
15030,50449,Hancock County,IA,19081,H1
15031,50542,Hancock County,IA,19081,H1
15032,50423,Hancock County,IA,19081,H1
15033,50432,Hancock County,IA,19081,H1
15034,50421,Hancock County,IA,19081,H1
15035,50483,Hancock County,IA,19081,H1
15036,50482,Hancock County,IA,19081,H1
15037,50457,Hancock County,IA,19081,H1
15038,50672,Hardin County,IA,19083,H1
15039,50259,Hardin County,IA,19083,H1
15040,50601,Hardin County,IA,19083,H1
15041,50269,Hardin County,IA,19083,H1
15042,50154,Hardin County,IA,19083,H1
15043,50206,Hardin County,IA,19083,H1
15044,50122,Hardin County,IA,19083,H1
15045,50006,Hardin County,IA,19083,H1
15046,50102,Hardin County,IA,19083,H1
15047,50627,Hardin County,IA,19083,H1
15048,50126,Hardin County,IA,19083,H1
15049,50227,Hardin County,IA,19083,H1
15050,50258,Hardin County,IA,19083,H1
15051,50230,Hardin County,IA,19083,H1
15052,51556,Harrison County,IA,19085,H1
15053,51570,Harrison County,IA,19085,H1
15054,51545,Harrison County,IA,19085,H1
15055,51563,Harrison County,IA,19085,H1
15056,51530,Harrison County,IA,19085,H1
15057,51546,Harrison County,IA,19085,H1
15058,51550,Harrison County,IA,19085,H1
15059,51579,Harrison County,IA,19085,H1
15060,51558,Harrison County,IA,19085,H1
15061,51555,Harrison County,IA,19085,H1
15062,51559,Harrison County,IA,19085,H1
15063,51565,Harrison County,IA,19085,H1
15064,51529,Harrison County,IA,19085,H1
15065,51564,Harrison County,IA,19085,H1
15066,51557,Harrison County,IA,19085,H1
15067,51523,Harrison County,IA,19085,H1
15068,52641,Henry County,IA,19087,H1
15069,52647,Henry County,IA,19087,H1
15070,52645,Henry County,IA,19087,H1
15071,52635,Henry County,IA,19087,H1
15072,52652,Henry County,IA,19087,H1
15073,52621,Henry County,IA,19087,H1
15074,52656,Henry County,IA,19087,H1
15075,52620,Henry County,IA,19087,H1
15076,52654,Henry County,IA,19087,H1
15077,52659,Henry County,IA,19087,H1
15078,52623,Henry County,IA,19087,H1
15079,52637,Henry County,IA,19087,H1
15080,52649,Henry County,IA,19087,H1
15081,52630,Henry County,IA,19087,H1
15082,52644,Henry County,IA,19087,H1
15083,52134,Howard County,IA,19089,H1
15084,52163,Howard County,IA,19089,H1
15085,50628,Howard County,IA,19089,H1
15086,50466,Howard County,IA,19089,H1
15087,52154,Howard County,IA,19089,H1
15088,52171,Howard County,IA,19089,H1
15089,52136,Howard County,IA,19089,H1
15090,52132,Howard County,IA,19089,H1
15091,52155,Howard County,IA,19089,H1
15092,50659,Howard County,IA,19089,H1
15093,50603,Howard County,IA,19089,H1
15094,50529,Humboldt County,IA,19091,H1
15095,50516,Humboldt County,IA,19091,H1
15096,50591,Humboldt County,IA,19091,H1
15097,50548,Humboldt County,IA,19091,H1
15098,50570,Humboldt County,IA,19091,H1
15099,50542,Humboldt County,IA,19091,H1
